,Height
4802,72.7837660754439
4803,70.2948149158061
4804,72.2122970853614
4805,70.3877465290357
4806,71.5737775152923
4807,67.5644570022929
4808,67.5124846483694
4809,72.875444304985
4810,67.65278593070461
4811,61.7672589768196
4812,69.1622308250648
4813,65.6595048250479
4814,65.854525211549
4815,69.7688621939797
4816,67.0121854088821
4817,67.6684485047045
4818,74.97523083308799
4819,73.5042593769053
4820,65.6736434092637
4821,67.1658594001592
4822,70.378607812303
4823,70.7982707392368
4824,71.2217634694065
4825,66.7528662909405
4826,69.359457953741
4827,63.009573422471
4828,67.07696904732839
4829,71.1711534560498
4830,66.66156474920379
4831,68.5029434854037
4832,70.0995449281213
4833,69.5997949529986
4834,70.69500104268859
4835,71.2085658090395
4836,74.65054026645291
4837,72.1974895052807
4838,66.37565643783
4839,65.82763577673
4840,67.6832185802234
4841,71.2201778723495
4842,73.1033640538637
4843,68.1739637087841
4844,67.8845153200526
4845,66.7858035604488
4846,65.9411193658542
4847,65.3886284831394
4848,70.29443984670729
4849,66.765467424153
4850,67.4142774006172
4851,69.02190109221449
4852,66.73075455417279
4853,65.091960817426
4854,72.7258065631587
4855,70.534667254932
4856,68.4745852641165
4857,67.9304599001737
4858,71.542808179959
4859,70.0350426795083
4860,67.5435971769712
4861,70.9309293899503
4862,72.4951768182044
4863,69.9698858378657
4864,66.4286519252902
4865,70.41797029613609
4866,71.3870199005143
4867,62.4302762486154
4868,72.1753091181222
4869,67.83000133616049
4870,70.43634738352759
4871,68.4167672422548
4872,71.483440226678
4873,72.1535110041023
4874,68.9086520378441
4875,66.0223055376785
4876,74.21052139314921
4877,64.5852633931835
4878,71.87001108383109
4879,63.9584961713448
4880,65.5200757970214
4881,71.9736933807892
4882,67.36664011826821
4883,66.4242479825577
4884,71.5855240582124
4885,72.7603246597996
4886,68.809922560961
4887,68.37909795198969
4888,70.47481470894259
4889,70.0406405251763
4890,70.1783070523867
4891,72.83143441950979
4892,66.4162258416784
4893,73.8017665730408
4894,64.2764930680842
4895,66.7244445669455
4896,70.4149212539265
4897,65.3991820948526
4898,68.2152297970961
4899,68.51488725122479
4900,66.6697750359324
4901,73.6833643424223
4902,70.372074455918
4903,67.8514590700922
4904,70.55512567426479
4905,66.8140260260694
4906,74.217090997325
4907,67.6728752379897
4908,67.2840061842762
4909,72.61446183513391
4910,65.3733665582574
4911,72.1693910043912
4912,68.0837821109529
4913,66.1416134798381
4914,67.8890821850513
4915,68.1301680653248
4916,63.791446089603994
4917,67.0716599206962
4918,69.3887324558585
4919,69.576910461382
4920,72.5596952881594
4921,68.007994184228
4922,68.5540972956237
4923,67.6374661865604
4924,66.0671152576339
4925,68.38764885968679
4926,69.6134038324844
4927,69.78963252837241
4928,70.75078013503659
4929,70.5104101560048
4930,72.98322093632859
4931,67.01382842359611
4932,70.35855760378101
4933,65.673076953518
4934,64.533737605798
4935,63.862041067112294
4936,70.8098265262868
4937,67.8090146892489
4938,67.61595449502971
4939,67.9024370702648
4940,72.67888503907
4941,65.2556091498026
4942,67.512204323907
4943,68.7372207368562
4944,70.36731416097061
4945,72.0408340759254
4946,66.9958641306279
4947,71.5311788037522
4948,69.6820883873604
4949,66.19023809720629
4950,66.8231541998584
4951,65.8514183198708
4952,74.0079626803179
4953,66.3814354332932
4954,69.8284492616355
4955,70.1447629127649
4956,71.70930756930841
4957,67.53060626900971
4958,66.0080674395092
4959,67.445142662697
4960,68.931795241309
4961,66.5308350442977
4962,71.1694471518134
4963,68.9128309304113
4964,65.4183342603759
4965,70.4371769711896
4966,71.26893073745791
4967,68.3598105857093
4968,73.3395900024196
4969,72.3001903913442
4970,74.04328975681099
4971,68.30283918329529
4972,65.14231428996429
4973,60.6141147615686
4974,68.9744813993748
4975,69.48456292252901
4976,65.0014131583689
4977,70.2133754264451
4978,64.9928915425001
4979,71.64441881936271
4980,72.6168163296781
4981,71.04656190103391
4982,72.7263417773615
4983,69.1198305542332
4984,68.9739418276205
4985,71.5309776799117
4986,65.32733670787661
4987,73.09287082260329
4988,68.8600624723444
4989,68.973422833645
4990,67.0137949681931
4991,71.5577184876743
4992,70.3518798786343
4993,58.9107320370127
4994,65.2300125077128
4995,63.369003758413896
4996,64.4799974256081
4997,61.7930961472815
4998,65.9680189539591
4999,62.8503786429821
5000,65.65215643502539
5001,61.890233737854395
5002,63.677868152058494
5003,68.10117223598711
5004,61.798878529854896
5005,63.3714589617276
5006,58.8958863500041
5007,58.438249099569205
5008,60.809798678611
5009,70.1286528332314
5010,62.2574296463807
5011,61.735090219700005
5012,63.059556694704895
5013,62.2868383725748
5014,61.827477554872395
5015,66.3475372155375
5016,65.3206320269197
5017,66.1038727954936
5018,64.5271820296461
5019,56.5479749809036
5020,62.7392809291012
5021,61.585198645852
5022,62.024424832302294
5023,65.3113341377437
5024,61.204956068921796
5025,67.025093515345
5026,60.2111665623754
5027,63.9399727739834
5028,63.35780515987079
5029,63.685068445343
5030,60.288870392479105
5031,63.407289791972396
5032,60.6316001185165
5033,67.3735965886919
5034,66.87274159729729
5035,60.047147223403705
5036,64.1544722687217
5037,63.46166489331839
5038,67.2438679477325
5039,66.2135945099311
5040,64.6928213839027
5041,66.1992832819946
5042,65.853375824511
5043,65.0495202214884
5044,64.477615149807
5045,62.54007731931729
5046,61.59623161922
5047,60.9503289147806
5048,63.5532238018192
5049,62.248346350928706
5050,66.190590843343
5051,62.5480579760466
5052,66.62983432201979
5053,59.6085601361981
5054,64.493394759493
5055,64.9365559015708
5056,61.3792584854039
5057,66.07078720855449
5058,63.914431661526
5059,69.6198060242191
5060,67.1815358769843
5061,63.3990508337142
5062,61.213171495592604
5063,59.667848800061904
5064,64.08940646519379
5065,60.57806287923929
5066,62.114866399197
5067,56.1594580191187
5068,67.449272973975
5069,65.06514462748939
5070,65.5288561745669
5071,63.14965274006661
5072,58.8743006695406
5073,66.0212319116557
5074,61.5250911236378
5075,63.5843104973355
5076,59.7867629089699
5077,67.1492063558276
5078,62.323087083779
5079,65.1476595576194
5080,70.6285964525231
5081,67.3874511948522
5082,68.130408809775
5083,63.4884596395885
5084,61.1630652757277
5085,70.71013952632829
5086,65.2088548097869
5087,61.359489328058395
5088,62.071715189424296
5089,65.4048818826678
5090,61.823368117239504
5091,62.94719725219711
5092,64.36303371970689
5093,64.038537483693
5094,69.7883326870588
5095,62.8223500167531
5096,71.9912565421476
5097,61.9940865436986
5098,65.80460586670361
5099,60.030610123321
5100,64.4988656513921
5101,62.0496445072297
5102,64.5679794100138
5103,60.5043159198482
5104,61.214449915467206
5105,65.7806082972014
5106,60.674278397707006
5107,64.7898526139103
5108,62.996579314651896
5109,63.80948265048671
5110,62.27990010659221
5111,61.7110319057525
5112,64.82264545850329
5113,65.5350871813485
5114,61.3366590164904
5115,57.103869467913796
5116,56.445685026609496
5117,60.8155622040312
5118,61.4647835289526
5119,61.9240636007588
5120,66.6645901535482
5121,65.0826657837113
5122,63.4931430001388
5123,64.5902856291067
5124,61.0243422117445
5125,62.24708075922871
5126,65.0601256724748
5127,63.219824288674495
5128,63.2290195165613
5129,63.2789284322783
5130,66.0506705716618
5131,63.0377049362755
5132,62.62808293500439
5133,61.6685660209029
5134,63.4440555002437
5135,62.0694248149154
5136,68.0068039692137
5137,66.5349588948616
5138,62.5498457985719
5139,65.1822388637889
5140,65.2269007475441
5141,63.954830382043895
5142,63.8260384360516
5143,64.0912122326925
5144,59.6456491039143
5145,64.2992174382013
5146,66.1576281723834
5147,59.088694630918
5148,63.961535175707596
5149,62.4070641317515
5150,65.4607849419499
5151,64.9819782864878
5152,61.8176552663779
5153,63.8260177297046
5154,64.2707720747361
5155,57.9619361820506
5156,58.5972254723861
5157,62.4308668218842
5158,61.2184548963704
5159,61.706393776048294
5160,67.4078762473504
5161,63.041997103686505
5162,63.9177194287055
5163,66.2595580379875
5164,60.9673174396153
5165,62.38284759940989
5166,65.7528095339208
5167,66.2526040466702
5168,65.95375621906
5169,62.028373055852
5170,61.5206085297862
5171,65.14361588603249
5172,65.2743311062302
5173,57.442566968086204
5174,64.5661075838473
5175,57.31390273989489
5176,61.839229847571495
5177,63.617815175795705
5178,64.48516472562861
5179,66.11415561157061
5180,61.668522867676295
5181,63.3095949331229
5182,60.84551199681379
5183,60.447396660563
5184,58.861625096551705
5185,66.563772045055
5186,66.345674662825
5187,62.6964285223027
5188,63.113869258777896
5189,61.7430549493235
5190,61.629986588353205
5191,61.5260223271191
5192,64.23446984435779
5193,61.759546496511
5194,64.83019327478151
5195,66.75907054072219
5196,67.1907633167527
5197,62.9552737535274
5198,64.27624273909329
5199,60.77915797421989
5200,60.628498615752605
5201,59.0280872446527
5202,63.3060181635752
5203,61.6199458712052
5204,61.197223189220296
5205,63.218758933242206
5206,61.97993469277289
5207,56.7854343692644
5208,62.806199366720705
5209,58.7512536320208
5210,61.23624748896171
5211,63.319817668249904
5212,66.909452269651
5213,68.2767254397253
5214,58.6486596777328
5215,64.0628724771001
5216,64.49323625767839
5217,64.3187898134621
5218,66.5375281932
5219,62.674094394711396
5220,64.31632835256211
5221,58.0615529715125
5222,58.92650270304521
5223,66.2552984349504
5224,65.6656495604404
5225,61.3495814422394
5226,64.5868557403
5227,65.46554700770311
5228,63.0140721214378
5229,64.85254997534061
5230,63.1819005014715
5231,62.027357486443904
5232,64.77087208170279
5233,61.4565043263512
5234,65.2713830952983
5235,64.3927112060248
5236,62.5989133602596
5237,63.85000817841271
5238,65.2968684923415
5239,65.129065854611
5240,64.49042271435921
5241,62.4570895407546
5242,67.40316149147661
5243,70.39273782792401
5244,61.791885722479
5245,65.333637392558
5246,68.17489212446439
5247,64.4670652353147
5248,63.6004800623691
5249,65.0600117405822
5250,61.1247265949404
5251,64.6768789154258
5252,65.6706172883962
5253,65.6299184575689
5254,62.8119078563338
5255,61.7526959532595
5256,63.47587219709929
5257,60.894519470512705
5258,62.934926214800605
5259,64.9600151276839
5260,68.5049300948965
5261,68.48136864136599
5262,66.1100750805556
5263,61.10420512965629
5264,62.5013641801295
5265,63.9867085026774
5266,65.50272428699991
5267,61.4687033842901
5268,63.30608623850021
5269,63.01236239199061
5270,66.6682857273936
5271,59.5287882585904
5272,58.9871389352788
5273,63.96594219421221
5274,61.659921754830705
5275,65.8750206552292
5276,70.4354630538055
5277,62.645041737789796
5278,62.965921829908105
5279,63.92177623357821
5280,67.40852785221871
5281,64.0724731933834
5282,60.85962003725571
5283,62.5174090733556
5284,63.599372643089296
5285,60.96991272521811
5286,63.1868648875671
5287,67.151191453272
5288,60.8077120880396
5289,65.5647207551733
5290,68.5841947603568
5291,66.98698012936751
5292,59.304006674877
5293,57.397740365323294
5294,63.3000056139882
5295,63.9304349811277
5296,66.3948756331919
5297,65.3799742061384
5298,61.4586449817035
5299,62.070396415328396
5300,60.91177091918329
5301,67.0419717239002
5302,58.445072844573204
5303,62.22450202218639
5304,60.717782844362496
5305,63.5687601892505
5306,62.1916974375019
5307,59.7764551910631
5308,61.6273472434732
5309,62.42696120657829
5310,60.24335877133429
5311,61.099684522662
5312,63.8035583689906
5313,60.1214940797834
5314,62.1515390284783
5315,60.8455082792894
5316,60.8149266614059
5317,66.6406919712605
5318,63.973447899967795
5319,62.1103513180408
5320,64.6232920305636
5321,65.2359128237191
5322,62.974785101719796
5323,64.7207937398357
5324,61.991103315523006
5325,63.0344867270615
5326,61.7220786947145
5327,66.235472294563
5328,64.9485359270927
5329,68.0047071978932
5330,63.5649944650528
5331,65.9047444550849
5332,61.5826702131507
5333,60.8508818055655
5334,61.470937755893004
5335,63.2365175403148
5336,67.9453913666469
5337,64.3635203905005
5338,55.336492408949006
5339,61.58719642729711
5340,67.09858325273501
5341,66.4708459825994
5342,65.0497203709364
5343,61.1779832423059
5344,65.94265808368071
5345,62.1960203776221
5346,66.9351291414654
5347,61.4323999425898
5348,62.996069969002
5349,62.732091960196506
5350,62.164904387045
5351,62.9254755099168
5352,62.4557192957967
5353,55.668202120512106
5354,60.9601467947002
5355,65.47109104987639
5356,60.8929255610217
5357,59.80509278007461
5358,64.4434955523069
5359,69.0078312369192
5360,66.6546363773709
5361,64.3283172106086
5362,63.7850382085228
5363,66.5560973073082
5364,65.5674452507982
5365,67.8037894478938
5366,68.3171198579942
5367,67.4606049324002
5368,61.4552792378346
5369,59.973722018482
5370,62.7867326752516
5371,62.071202111297296
5372,57.882977877878
5373,59.239198758613796
5374,60.848343238166294
5375,59.763400443441704
5376,63.6846975166008
5377,62.6359268260796
5378,65.1252205395475
5379,57.8697044083998
5380,69.9094619536732
5381,62.8616279247227
5382,59.631909901369895
5383,64.3254057975894
5384,62.774532339054794
5385,63.642045335268
5386,69.8258260971064
5387,60.1625103505144
5388,62.2851140096946
5389,64.328491192675
5390,62.518233716090094
5391,62.892830839633504
5392,62.39615363335529
5393,60.1211674783819
5394,62.0910912813511
5395,64.2556542421888
5396,66.351365899781
5397,64.7446553819592
5398,64.4044917904229
5399,69.3217453937076
5400,61.8635413009161
5401,64.56048837578689
5402,66.82440769386729
5403,64.7858059969865
5404,63.73111284935921
5405,66.323922447613
5406,66.2572465189432
5407,61.705575790799706
5408,64.6875911866408
5409,69.7949870329252
5410,61.1619212877002
5411,63.3710129855295
5412,66.4188654356773
5413,64.64261274222041
5414,63.291301795676006
5415,61.8245071244127
5416,67.03246647828391
5417,59.33510789021339
5418,61.236987796791496
5419,57.9231593597871
5420,63.406084924954904
5421,64.42841794434
5422,65.2363218490845
5423,66.5350086370735
5424,65.7477314420735
5425,63.73173268169911
5426,61.5797765712626
5427,59.25272547162311
5428,61.4562621266792
5429,62.611869335698
5430,68.7596360266078
5431,64.5974345354265
5432,60.60301011862129
5433,64.657939990267
5434,62.453815607211894
5435,62.4053361255275
5436,64.78555122185429
5437,65.08774425493529
5438,62.077522948174106
5439,66.4651840424592
5440,62.5478779512339
5441,65.9785772877327
5442,60.8896815106693
5443,62.750996714414605
5444,63.7355604496328
5445,63.1992030737393
5446,62.1486693111973
5447,63.9714726655432
5448,61.472110562733
5449,64.9485469479208
5450,62.1121735944475
5451,63.910515774082604
5452,65.2410722836874
5453,64.3178639340617
5454,65.0376071535425
5455,57.31302351635549
5456,63.21573488063001
5457,66.8927365581372
5458,63.973924665384295
5459,60.541779616351604
5460,65.2631142388383
5461,63.458053718486795
5462,65.0533825651357
5463,63.221907189159204
5464,65.6529509085425
5465,60.552125521808904
5466,60.5858203774355
5467,66.6743600250031
5468,63.2065614774725
5469,68.3067631381034
5470,63.58027647170871
5471,60.918025241683104
5472,61.2923629781984
5473,64.8290993311632
5474,63.26397712028871
5475,64.3082114857892
5476,62.5871156965349
5477,67.3109193480839
5478,64.062578774024
5479,64.241109008327
5480,60.5115488791556
5481,64.5508407642547
5482,66.03699064905379
5483,61.698941106005705
5484,63.671971952486494
5485,62.967519698705594
5486,68.2692742007694
5487,63.391787270845796
5488,62.4880358544193
5489,65.3136848056351
5490,65.4110529854993
5491,65.8200234464721
5492,66.3323351436742
5493,65.5819630301696
5494,64.3409196248961
5495,64.6237587121933
5496,65.1762534245278
5497,61.8348171745656
5498,64.400188270258
5499,64.80221251769339
5500,66.7006517050195
5501,63.9214312444869
5502,64.6539409098882
5503,66.2292600252637
5504,60.9364387860402
5505,62.417226579126606
5506,62.985253475543004
5507,60.5583547356878
5508,62.7929560060569
5509,67.30340544450729
5510,59.390279812592205
5511,63.674482439173495
5512,65.81900667250301
5513,62.6223371329449
5514,64.1515761711753
5515,70.1551179927514
5516,68.2593111409607
5517,59.9684185677438
5518,58.417163446819
5519,61.307445694053605
5520,63.551069722422895
5521,65.42851047581489
5522,61.4944578000568
5523,62.131749906688206
5524,63.4355938700062
5525,66.9710141729402
5526,64.4828948391264
5527,64.1761633597464
5528,67.0134125677726
5529,62.681352506608
5530,65.28205443194429
5531,66.1390603645017
5532,64.2980081681169
5533,62.6332596216282
5534,63.08417104439071
5535,63.2324193735435
5536,64.8180778022974
5537,61.0085441877015
5538,64.7432660120597
5539,63.144169145211
5540,63.141208873533
5541,64.366194026362
5542,63.217487894559795
5543,60.8077724069542
5544,60.43596415995479
5545,66.3770424654759
5546,67.6291331328271
5547,63.091703137238
5548,67.5354147442836
5549,65.40103859423729
5550,58.9969439920839
5551,66.5689402328776
5552,67.129880241637
5553,61.991561049211505
5554,65.11106366213039
5555,65.220797969986
5556,61.60059708772389
5557,66.2954044521177
5558,62.6164606594454
5559,69.3299216808351
5560,63.2380660879524
5561,65.013435001229
5562,60.6748561538626
5563,65.3866908281118
5564,63.102849718661794
5565,63.024223461681096
5566,64.49548969278271
5567,63.6691129398454
5568,62.109757042521494
5569,67.0688136559148
5570,64.5563984334083
5571,66.0049985990387
5572,63.826054612441304
5573,67.6166729266317
5574,66.5384938612383
5575,62.53765881224461
5576,69.0583292258541
5577,64.1981553087341
5578,65.06591431946299
5579,63.17674123640929
5580,62.8924807371768
5581,61.500486534324395
5582,62.5092134625984
5583,65.81759650516321
5584,62.6992776704058
5585,62.00450676751161
5586,64.1571004654397
5587,61.025224979151
5588,62.7430546559301
5589,62.763723922867
5590,65.5488123192662
5591,63.115267498178994
5592,63.7387846485527
5593,67.4816970921321
5594,59.762156488395995
5595,64.0269597600027
5596,63.9323879354694
5597,68.2618555144814
5598,60.2762621629998
5599,63.238524711884395
5600,65.3397249536015
5601,62.0693336458313
5602,65.9876102918289
5603,63.60015169032639
5604,58.621204275493604
5605,62.351618070959994
5606,62.064464782075994
5607,65.13299844322971
5608,63.78045053571589
5609,61.595700475738
5610,63.140719924336004
5611,61.387690047025394
5612,62.4040612072824
5613,63.0996464734617
5614,65.28709944289389
5615,67.8334497064817
5616,60.9011029650348
5617,62.0118603437534
5618,68.0060889738665
5619,64.41866416530421
5620,64.7420043709058
5621,61.177417249355
5622,69.12881469803929
5623,59.7616961246051
5624,63.8829118578512
5625,63.59889259958221
5626,66.5002841569765
5627,64.39724056546
5628,67.5558985148114
5629,63.4876370769227
5630,62.1989274746945
5631,65.3279690131631
5632,66.7661566062845
5633,64.12314824230971
5634,66.5485395589009
5635,63.791582056712706
5636,66.1837581260769
5637,65.03453684075521
5638,58.3992732847804
5639,62.7552630779708
5640,61.0169136485069
5641,60.410610948908904
5642,65.23813844253611
5643,66.2136806163984
5644,63.374620073333
5645,65.888565594617
5646,62.088631579575704
5647,63.9256629281186
5648,58.781757632403604
5649,65.6031682309183
5650,66.290520331928
5651,65.4202438116462
5652,68.1270163237332
5653,67.3990489604949
5654,68.3016220795609
5655,68.821431782895
5656,64.16433660154321
5657,66.5867359089946
5658,68.19779554402639
5659,67.9105865875531
5660,69.3797348894693
5661,64.5562119271014
5662,64.99760979653439
5663,60.73255920126571
5664,66.6670985158094
5665,65.4259315004385
5666,65.0563251192091
5667,66.2451658543593
5668,65.3286775638761
5669,63.761419932705
5670,66.6157115789694
5671,64.705436895879
5672,60.6808456196719
5673,63.784909476139
5674,60.85835314236179
5675,64.85997323972201
5676,65.80002802435
5677,62.6330053145602
5678,63.386660312588994
5679,62.573491827726
5680,70.66430035038908
5681,62.7213495566306
5682,67.3919259559781
5683,59.5596477140795
5684,63.68803987945189
5685,63.7414312550819
5686,66.2173148683178
5687,61.511383226993
5688,62.7810480514985
5689,61.9455232926966
5690,66.2048298983819
5691,63.7848705959536
5692,63.128042988196
5693,63.8894436057504
5694,66.83723036941379
5695,66.0554726305611
5696,64.2646579812066
5697,61.489633660181106
5698,66.8302430947442
5699,60.1078614836828
5700,65.177100228481
5701,62.4587916193706
5702,61.36405241038221
5703,63.623574223705
5704,60.772054383575295
5705,64.5422498909552
5706,65.5981804983064
5707,67.5170380601641
5708,61.8314398602573
5709,57.654885027864296
5710,66.1629308541201
5711,65.6923233964042
5712,58.6428888204366
5713,66.2150732581635
5714,59.0017419565727
5715,67.9652660098935
5716,68.258236847678
5717,64.13259552011999
5718,65.05626826711
5719,60.213395370251206
5720,61.1201164293565
5721,69.1192918242978
5722,66.7398825824609
5723,61.712266764213894
5724,66.1685183044283
5725,56.07869973249479
5726,67.95981356063051
5727,63.3499879341012
5728,61.450282166580706
5729,68.5054423225546
5730,61.4680996449647
5731,68.46971540086899
5732,65.40302572735071
5733,56.108902096181005
5734,67.4643693664088
5735,63.9165972026092
5736,64.8066858300476
5737,61.2244579969429
5738,63.5720738747121
5739,58.5038208838195
5740,68.1601590941242
5741,63.7560237265498
5742,66.39968697500261
5743,59.5676198493025
5744,64.0607208343705
5745,61.82295631577471
5746,67.7635043217747
5747,59.550766330213
5748,62.667580120138
5749,65.94178819407479
5750,60.78688352075971
5751,67.3824748767537
5752,62.8140534616654
5753,63.3665552927455
5754,67.3571661976723
5755,62.565730399894896
5756,63.0711709583662
5757,62.234632985201394
5758,60.6794569073923
5759,62.1406891954094
5760,60.503326538783206
5761,62.1839823428074
5762,64.489375631941
5763,65.268411971242
5764,66.78882198784001
5765,59.891396619157604
5766,66.20659769911529
5767,67.9022522420795
5768,59.0866684886879
5769,69.12915563251511
5770,66.81189039961
5771,64.1504027430315
5772,63.26327460569961
5773,62.6176900041191
5774,64.7256018545135
5775,63.44051580011999
5776,63.4029164816637
5777,64.295861990972
5778,60.266154767081005
5779,64.923624559071
5780,66.5173447485184
5781,64.3289227653181
5782,65.3410408308385
5783,62.242208437634496
5784,60.626394347752296
5785,64.469422853858
5786,66.414583993891
5787,68.9749909103401
5788,61.984229863447105
5789,62.160849287322904
5790,61.4105897100327
5791,64.7471479759165
5792,63.844059844895604
5793,66.258258030821
5794,64.6045811718413
5795,64.4097945427114
5796,67.8247150033196
5797,63.732847083697
5798,69.27197824064861
5799,67.6435386568677
5800,60.5684836937429
5801,60.037287660545
5802,59.6266045472612
5803,68.3334475088363
5804,65.6879082977069
5805,68.1679857043417
5806,67.51839902337579
5807,63.462619829707606
5808,63.7430398445612
5809,67.0736607623134
5810,62.694682057334006
5811,67.2346539451645
5812,62.8032334146675
5813,62.11751221194489
5814,57.8073228489915
5815,63.4138540642601
5816,62.385534149691296
5817,62.0501442011013
5818,63.7780793626365
5819,68.71741964897471
5820,65.0779682795104
5821,61.56060911978379
5822,61.7189238838311
5823,64.5216098418886
5824,60.77105849760979
5825,65.2547298526553
5826,63.2546663036786
5827,65.0422212012702
5828,63.783870403793706
5829,62.920049494601706
5830,63.271718526254
5831,64.4243382873525
5832,65.1550798754679
5833,64.24281547247189
5834,61.8936565184405
5835,62.7559587583006
5836,67.7112315413313
5837,66.2939197475216
5838,58.5775758255851
5839,61.651771889464996
5840,58.4709836424501
5841,64.9563447510511
5842,57.94709110034929
5843,68.1114186443258
5844,60.1438688169522
5845,65.6426217600759
5846,63.8227248654108
5847,67.5466633053304
5848,67.4502833890771
5849,64.9641466246892
5850,62.149295755193
5851,64.6013585348886
5852,65.1142153551371
5853,64.3105091847238
5854,62.659343958443095
5855,63.963226842032
5856,64.9346429569326
5857,66.6903528715739
5858,68.0222823506091
5859,62.902728801033405
5860,63.66579779067389
5861,58.3768121939762
5862,62.2438493000684
5863,67.27724957480271
5864,61.9236976699269
5865,61.6466411754478
5866,63.132339355837004
5867,65.6783060394966
5868,61.8272781508049
5869,61.66643508503079
5870,65.6981278803086
5871,59.2644116953942
5872,64.5206270450062
5873,63.9056469656532
5874,60.6143859598376
5875,65.9394256591248
5876,59.279653971792605
5877,66.8024913405
5878,63.79052863474689
5879,65.6820332301062
5880,67.4130635740314
5881,64.765449819323
5882,66.3239655671198
5883,63.6953074251025
5884,61.7503104664995
5885,62.3446077262348
5886,66.3874352909995
5887,61.5954743189745
5888,67.9417369115361
5889,64.7154646660173
5890,64.5056539129233
5891,62.78886778624471
5892,69.2467636974264
5893,60.949561674746796
5894,65.7774433977874
5895,70.0839211281893
5896,64.39909115883921
5897,62.2671781021688
5898,65.3415308457202
5899,65.88001399699199
5900,60.6803877196751
5901,64.3870614645801
5902,68.0593085975349
5903,63.9896920632008
5904,64.1020130333803
5905,64.7490074581613
5906,63.1516293523298
5907,60.938698489831495
5908,61.6943371258118
5909,65.747710914558
5910,68.668672203965
5911,61.6855430637008
5912,64.3746173880224
5913,60.443789129043
5914,65.60635038856671
5915,62.7842763453096
5916,61.100516080586004
5917,65.0203140186567
5918,57.481392089645205
5919,59.527196962339495
5920,62.196274493421
5921,59.9980659303265
5922,62.0150135779691
5923,62.5905347139169
5924,68.621342499956
5925,60.8543111878693
5926,62.1458607025379
5927,59.18173123085629
5928,61.351113847512295
5929,68.6038356448301
5930,64.8314493670077
5931,63.013256878704006
5932,59.83771200869639
5933,61.962795496995405
5934,61.2458279351572
5935,61.73903740721
5936,62.6188631643794
5937,65.4808205215746
5938,62.211842437200794
5939,59.9985291119596
5940,65.5315538303727
5941,64.24667195550239
5942,64.0906870957569
5943,62.504496880286105
5944,62.6435170912578
5945,66.644634715642
5946,68.1229008318943
5947,62.0080771491404
5948,65.5935629924078
5949,63.5779273506287
5950,65.5633590016224
5951,56.7576036320284
5952,58.0483879435182
5953,68.5906667720027
5954,63.7011397144788
5955,63.1788467544409
5956,67.6321277689353
5957,66.5400154996689
5958,62.231306437616
5959,60.578630682393104
5960,63.350341896126395
5961,67.0492443214269
5962,67.518692667356
5963,65.6517073770095
5964,62.6238524863747
5965,63.5004535296126
5966,65.8710380337067
5967,64.8472337284786
5968,60.2574933105572
5969,70.9321942044308
5970,59.664340624712494
5971,62.195908169483005
5972,66.3091009385077
5973,65.67901099044799
5974,58.8583977310176
5975,63.6902996213132
5976,63.1667384919388
5977,60.59772709576839
5978,62.8250805619894
5979,62.713652374506395
5980,62.205037629471704
5981,63.857098025804994
5982,60.978009066076496
5983,66.7000747594028
5984,60.303443076076796
5985,62.5594947136909
5986,63.008067129869794
5987,61.39920631895411
5988,64.01365360612121
5989,62.1000960989526
5990,65.253688546256
5991,68.0401433127524
5992,65.6055753685281
5993,65.1748308761764
5994,63.715969976713
5995,64.9670945229996
5996,62.5864637847256
5997,66.0738700860418
5998,60.6668224727029
5999,64.8466441917349
6000,62.3211968836268
6001,63.5249762127878
6002,61.086377666725205
6003,64.1710760328905
6004,66.2615270525255
6005,57.207946448139104
6006,63.3228513649821
6007,58.9805742499834
6008,64.3936934541556
6009,66.3603885993806
6010,64.53704804265371
6011,66.5951368299181
6012,64.7612257338878
6013,59.7654023621743
6014,63.3494163565599
6015,63.919722562900894
6016,65.268557290483
6017,66.3915957093158
6018,64.8531982689437
6019,66.8956296719244
6020,65.8972696829023
6021,63.749253320049
6022,62.4956808670057
6023,66.05957019389349
6024,62.37258695760429
6025,63.4422117789602
6026,64.5289979382754
6027,64.2483429811119
6028,63.45611878757771
6029,64.7457909907791
6030,63.902161510549604
6031,61.0724435059547
6032,63.1808638527067
6033,64.2182482784235
6034,61.49888657429
6035,63.976833359709794
6036,61.257572653881795
6037,65.656126049222
6038,64.1241653747849
6039,67.72908192159329
6040,56.63041197643821
6041,58.2136140977498
6042,60.0407793463283
6043,59.4974060191257
6044,65.5562572176743
6045,63.0684183548493
6046,62.86463327186979
6047,65.47690258808301
6048,67.3204066473136
6049,60.4068930646657
6050,62.790495394316395
6051,64.4824946688634
6052,63.7948401617126
6053,63.3741426139251
6054,62.79478140952
6055,62.894839686946405
6056,63.1251364340679
6057,61.388420401602296
6058,65.05814657723761
6059,60.647105311283504
6060,63.8848755242758
6061,65.207359450851
6062,67.9630161715707
6063,62.3024965761823
6064,66.7717159734268
6065,65.223136216003
6066,64.8142919970243
6067,61.30514652136029
6068,64.532862779695
6069,62.024622853853906
6070,61.7814522684375
6071,64.2355616328491
6072,62.341796176641395
6073,59.030302278083894
6074,65.2594419654651
6075,63.6831809886458
6076,66.8941112254811
6077,59.169603975966204
6078,59.1390873118783
6079,60.9662640820926
6080,65.7975156802185
6081,66.4221167700854
6082,57.5402686323147
6083,61.9059184995613
6084,65.204481018529
6085,69.1902638633848
